"BIBTEXKEY","first_name","middle_name","last_name","full_name","JOURNAL","NUMBER","PAGES","TITLE","TYPE","VOLUME","YEAR","DOI","URL","AFFILIATIONS","AUTHOR_KEYWORDS","PUBLICATION_STAGE","SOURCE","Affiliation_country","Affiliation_country_code","Gender","Gender.Probability","Gender.Count","composite_name","author_id","paper_id_author_id","author_order","author_last","author_single","unique_name","OA","Citations"
"Chilvers2024284","William","Forde","Thompson","William Forde Thompson","Psychology of Music","3","284 – 304","The effects of cultural source sensitivity on music appreciation","Article","52",2024,"10.1177/03057356231201846","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85174053897&doi = 10.1177%2f03057356231201846&partnerID = 40&md5 = f7debe63c4f18738134666a22ad1c9b6","Sydney Conservatorium of Music, The University of Sydney, Sydney, NSW, Australia; School of Psychological Sciences, Faculty of Medicine, Health, and Human Sciences, Macquarie University, Sydney, NSW, Australia; Australian Institute of Health Innovation, Macquarie University, Sydney, NSW, Australia; Faculty of Society & Design, Bond University, Gold Coast, QLD, Australia","eudaimonia; intercultural music; music appreciation; proteophilia; source sensitivity","Final","Scopus","Australia","AU","male",1,11906,"William Thompson","author3","Chilvers2024284_author3",3,1,0,"thompson_william","Open Access",1
"Després2024362","Jean-Philippe",NA,"Després","Jean-Philippe Després","Psychology of Music","3","362 – 379","Music and young people with intellectual disability: A scoping review","Article","52",2024,"10.1177/03057356231203697","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85176608275&doi = 10.1177%2f03057356231203697&partnerID = 40&md5 = 1b56548935aeef375ac7199f7b09ab60","Faculty of Music, Université Laval, Quebec, QC, Canada; Faculty of Education, Université Laval, Quebec, QC, Canada","creativity; intellectual disability; learner voice; music; scoping review","Final","Scopus","Canada","CA","male",1,3644,"Jean-Philippe Després","author1","Després2024362_author1",1,0,0,"després_jean-philippe","Open Access",0
"Després2024362","Francine",NA,"Julien-Gauthier","Francine Julien-Gauthier","Psychology of Music","3","362 – 379","Music and young people with intellectual disability: A scoping review","Article","52",2024,"10.1177/03057356231203697","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85176608275&doi = 10.1177%2f03057356231203697&partnerID = 40&md5 = 1b56548935aeef375ac7199f7b09ab60","Faculty of Music, Université Laval, Quebec, QC, Canada; Faculty of Education, Université Laval, Quebec, QC, Canada","creativity; intellectual disability; learner voice; music; scoping review","Final","Scopus","Canada","CA","female",1,8578,"Francine Julien-Gauthier","author2","Després2024362_author2",2,0,0,"julien-gauthier_francine","Open Access",0
"Després2024362","Flavie",NA,"Bédard-Bruyère","Flavie Bédard-Bruyère","Psychology of Music","3","362 – 379","Music and young people with intellectual disability: A scoping review","Article","52",2024,"10.1177/03057356231203697","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85176608275&doi = 10.1177%2f03057356231203697&partnerID = 40&md5 = 1b56548935aeef375ac7199f7b09ab60","Faculty of Music, Université Laval, Quebec, QC, Canada; Faculty of Education, Université Laval, Quebec, QC, Canada","creativity; intellectual disability; learner voice; music; scoping review","Final","Scopus","Canada","CA","female",1,30,"Flavie Bédard-Bruyère","author3","Després2024362_author3",3,0,0,"bédard-bruyère_flavie","Open Access",0
"Després2024362","Marie-Claude",NA,"Mathieu","Marie-Claude Mathieu","Psychology of Music","3","362 – 379","Music and young people with intellectual disability: A scoping review","Article","52",2024,"10.1177/03057356231203697","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85176608275&doi = 10.1177%2f03057356231203697&partnerID = 40&md5 = 1b56548935aeef375ac7199f7b09ab60","Faculty of Music, Université Laval, Quebec, QC, Canada; Faculty of Education, Université Laval, Quebec, QC, Canada","creativity; intellectual disability; learner voice; music; scoping review","Final","Scopus","Canada","CA","female",0.99,530,"Marie-Claude Mathieu","author4","Després2024362_author4",4,1,0,"mathieu_marie-claude","Open Access",0
"Pang2025258","Chu","Hui","Pang","Chu Hui Pang","Psychology of Music","2","258 – 274","The effectiveness of Chinese instrumental music embedded with binaural beats in relieving anxiety related to academic stress among undergraduates: A randomized controlled trial","Article","53",2025,"10.1177/03057356241231769","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105001636970&doi = 10.1177%2f03057356241231769&partnerID = 40&md5 = c500ca93b4e21465944c2d4be5b564f6","Health and Social Sciences, Singapore Institute of Technology, Singapore; The TENG Company, Singapore Chinese Cultural Centre (Office), Singapore, Singapore","anxiety; binaural beats; mental health; music; relaxation; stress; students","Final","Scopus","Singapore","SG","male",0.55,373,"Chu Pang","author1","Pang2025258_author1",1,0,0,"pang_chu","Undefined",1
"Pang2025258","Yeow","Hing Bradley","Lam","Yeow Hing Bradley Lam","Psychology of Music","2","258 – 274","The effectiveness of Chinese instrumental music embedded with binaural beats in relieving anxiety related to academic stress among undergraduates: A randomized controlled trial","Article","53",2025,"10.1177/03057356241231769","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105001636970&doi = 10.1177%2f03057356241231769&partnerID = 40&md5 = c500ca93b4e21465944c2d4be5b564f6","Health and Social Sciences, Singapore Institute of Technology, Singapore; The TENG Company, Singapore Chinese Cultural Centre (Office), Singapore, Singapore","anxiety; binaural beats; mental health; music; relaxation; stress; students","Final","Scopus","Singapore","SG","male",0.74,285,"Yeow Lam","author2","Pang2025258_author2",2,0,0,"lam_yeow","Undefined",1
"Pang2025258","Jia","Lin Cherie","Chia","Jia Lin Cherie Chia","Psychology of Music","2","258 – 274","The effectiveness of Chinese instrumental music embedded with binaural beats in relieving anxiety related to academic stress among undergraduates: A randomized controlled trial","Article","53",2025,"10.1177/03057356241231769","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105001636970&doi = 10.1177%2f03057356241231769&partnerID = 40&md5 = c500ca93b4e21465944c2d4be5b564f6","Health and Social Sciences, Singapore Institute of Technology, Singapore; The TENG Company, Singapore Chinese Cultural Centre (Office), Singapore, Singapore","anxiety; binaural beats; mental health; music; relaxation; stress; students","Final","Scopus","Singapore","SG","female",0.6,1471,"Jia Chia","author3","Pang2025258_author3",3,0,0,"chia_jia","Undefined",1
"Pang2025258","Soo","Inn Fidessa","Ng","Soo Inn Fidessa Ng","Psychology of Music","2","258 – 274","The effectiveness of Chinese instrumental music embedded with binaural beats in relieving anxiety related to academic stress among undergraduates: A randomized controlled trial","Article","53",2025,"10.1177/03057356241231769","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105001636970&doi = 10.1177%2f03057356241231769&partnerID = 40&md5 = c500ca93b4e21465944c2d4be5b564f6","Health and Social Sciences, Singapore Institute of Technology, Singapore; The TENG Company, Singapore Chinese Cultural Centre (Office), Singapore, Singapore","anxiety; binaural beats; mental health; music; relaxation; stress; students","Final","Scopus","Singapore","SG","female",0.54,581,"Soo Ng","author4","Pang2025258_author4",4,0,0,"ng_soo","Undefined",1
"Pang2025258","Samuel","Shengmiao","Wong","Samuel Shengmiao Wong","Psychology of Music","2","258 – 274","The effectiveness of Chinese instrumental music embedded with binaural beats in relieving anxiety related to academic stress among undergraduates: A randomized controlled trial","Article","53",2025,"10.1177/03057356241231769","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105001636970&doi = 10.1177%2f03057356241231769&partnerID = 40&md5 = c500ca93b4e21465944c2d4be5b564f6","Health and Social Sciences, Singapore Institute of Technology, Singapore; The TENG Company, Singapore Chinese Cultural Centre (Office), Singapore, Singapore","anxiety; binaural beats; mental health; music; relaxation; stress; students","Final","Scopus","Singapore","SG","male",0.99,1869,"Samuel Wong","author5","Pang2025258_author5",5,0,0,"wong_samuel","Undefined",1
"Pang2025258","Peter","Kay Chai","Tay","Peter Kay Chai Tay","Psychology of Music","2","258 – 274","The effectiveness of Chinese instrumental music embedded with binaural beats in relieving anxiety related to academic stress among undergraduates: A randomized controlled trial","Article","53",2025,"10.1177/03057356241231769","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105001636970&doi = 10.1177%2f03057356241231769&partnerID = 40&md5 = c500ca93b4e21465944c2d4be5b564f6","Health and Social Sciences, Singapore Institute of Technology, Singapore; The TENG Company, Singapore Chinese Cultural Centre (Office), Singapore, Singapore","anxiety; binaural beats; mental health; music; relaxation; stress; students","Final","Scopus","Singapore","SG","male",0.99,4375,"Peter Tay","author6","Pang2025258_author6",6,1,0,"tay_peter","Undefined",1
"AntoniniPhilippe2025","Roberta","Antonini","Philippe","Roberta Antonini Philippe","Psychology of Music",NA,NA,"Risks and protective factors for injury among musicians: The impact of motivation, self-efficacy and rumination","Article",NA,2025,"10.1177/03057356251344952","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105008144763&doi = 10.1177%2f03057356251344952&partnerID = 40&md5 = da8230a3bd5ce7b161cfad57da793874","PHASE Lab, Institute of Sport Sciences, University of Lausanne, Lausanne, Switzerland; Independent Psychologist, Lausanne, Switzerland; Promotion Santé Suisse, Bern, Switzerland; Médecine des Arts, Montauban, France; Management Sport Cancer Laboratory, Faculty of Sport Sciences, Aix-Marseille University, Marseille, France","artists; epidemiology; injury; motivation; rumination; self-efficacy","Article in press","Scopus","Switzerland","CH","female",0.99,823,"Roberta Philippe","author1","AntoniniPhilippe2025_author1",1,0,0,"philippe_roberta","Undefined",0
"AntoniniPhilippe2025","Marine",NA,"Tâche","Marine Tâche","Psychology of Music",NA,NA,"Risks and protective factors for injury among musicians: The impact of motivation, self-efficacy and rumination","Article",NA,2025,"10.1177/03057356251344952","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105008144763&doi = 10.1177%2f03057356251344952&partnerID = 40&md5 = da8230a3bd5ce7b161cfad57da793874","PHASE Lab, Institute of Sport Sciences, University of Lausanne, Lausanne, Switzerland; Independent Psychologist, Lausanne, Switzerland; Promotion Santé Suisse, Bern, Switzerland; Médecine des Arts, Montauban, France; Management Sport Cancer Laboratory, Faculty of Sport Sciences, Aix-Marseille University, Marseille, France","artists; epidemiology; injury; motivation; rumination; self-efficacy","Article in press","Scopus","Switzerland","CH","female",0.99,660,"Marine Tâche","author2","AntoniniPhilippe2025_author2",2,0,0,"tâche_marine","Undefined",0
"AntoniniPhilippe2025","Chloé",NA,"Jaunin","Chloé Jaunin","Psychology of Music",NA,NA,"Risks and protective factors for injury among musicians: The impact of motivation, self-efficacy and rumination","Article",NA,2025,"10.1177/03057356251344952","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105008144763&doi = 10.1177%2f03057356251344952&partnerID = 40&md5 = da8230a3bd5ce7b161cfad57da793874","PHASE Lab, Institute of Sport Sciences, University of Lausanne, Lausanne, Switzerland; Independent Psychologist, Lausanne, Switzerland; Promotion Santé Suisse, Bern, Switzerland; Médecine des Arts, Montauban, France; Management Sport Cancer Laboratory, Faculty of Sport Sciences, Aix-Marseille University, Marseille, France","artists; epidemiology; injury; motivation; rumination; self-efficacy","Article in press","Scopus","Switzerland","CH","female",1,376,"Chloé Jaunin","author3","AntoniniPhilippe2025_author3",3,0,0,"jaunin_chloé","Undefined",0
"AntoniniPhilippe2025","Jean-François",NA,"Arcier","Jean-François Arcier","Psychology of Music",NA,NA,"Risks and protective factors for injury among musicians: The impact of motivation, self-efficacy and rumination","Article",NA,2025,"10.1177/03057356251344952","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105008144763&doi = 10.1177%2f03057356251344952&partnerID = 40&md5 = da8230a3bd5ce7b161cfad57da793874","PHASE Lab, Institute of Sport Sciences, University of Lausanne, Lausanne, Switzerland; Independent Psychologist, Lausanne, Switzerland; Promotion Santé Suisse, Bern, Switzerland; Médecine des Arts, Montauban, France; Management Sport Cancer Laboratory, Faculty of Sport Sciences, Aix-Marseille University, Marseille, France","artists; epidemiology; injury; motivation; rumination; self-efficacy","Article in press","Scopus","France","FR","male",1,7064,"Jean-François Arcier","author4","AntoniniPhilippe2025_author4",4,0,0,"arcier_jean-françois","Undefined",0
"AntoniniPhilippe2025","Benjamin",NA,"Caumeil","Benjamin Caumeil","Psychology of Music",NA,NA,"Risks and protective factors for injury among musicians: The impact of motivation, self-efficacy and rumination","Article",NA,2025,"10.1177/03057356251344952","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105008144763&doi = 10.1177%2f03057356251344952&partnerID = 40&md5 = da8230a3bd5ce7b161cfad57da793874","PHASE Lab, Institute of Sport Sciences, University of Lausanne, Lausanne, Switzerland; Independent Psychologist, Lausanne, Switzerland; Promotion Santé Suisse, Bern, Switzerland; Médecine des Arts, Montauban, France; Management Sport Cancer Laboratory, Faculty of Sport Sciences, Aix-Marseille University, Marseille, France","artists; epidemiology; injury; motivation; rumination; self-efficacy","Article in press","Scopus","France","FR","male",1,95939,"Benjamin Caumeil","author5","AntoniniPhilippe2025_author5",5,1,0,"caumeil_benjamin","Undefined",0
"Payne2025","Phillip","D","Payne","Phillip D Payne","Psychology of Music",NA,NA,"Checking in: Mental wellness and the music educator","Article",NA,2025,"10.1177/03057356251319213","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105002637579&doi = 10.1177%2f03057356251319213&partnerID = 40&md5 = 819435375b6fd669fb86619da8e82140","Graduate School, Kansas State University, Manhattan, KS, United States; Iowa State University, Ames, IA, United States","anxiety; depression; mental health; music education; music teaching; teacher wellness","Article in press","Scopus","United States","US","male",1,72030,"Phillip Payne","author1","Payne2025_author1",1,0,0,"payne_phillip","Undefined",0
"Payne2025","Natalie","Steele","Royston","Natalie Steele Royston","Psychology of Music",NA,NA,"Checking in: Mental wellness and the music educator","Article",NA,2025,"10.1177/03057356251319213","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105002637579&doi = 10.1177%2f03057356251319213&partnerID = 40&md5 = 819435375b6fd669fb86619da8e82140","Graduate School, Kansas State University, Manhattan, KS, United States; Iowa State University, Ames, IA, United States","anxiety; depression; mental health; music education; music teaching; teacher wellness","Article in press","Scopus","United States","US","female",1,117847,"Natalie Royston","author2","Payne2025_author2",2,1,0,"royston_natalie","Undefined",0
"Somer2024611","Eli",NA,"Somer","Eli Somer","Psychology of Music","6","611 – 627","Calling the tune in maladaptive daydreaming: The impact of music on the experience of compulsive fantasizing","Article","52",2024,"10.1177/03057356231222290","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85183005598&doi = 10.1177%2f03057356231222290&partnerID = 40&md5 = ee1fc4fa00ca713a3d61ff0a5cafee3f","Faculty of Social Welfare and Health Studies, University of Haifa, Haifa, Israel","dissociative absorption; fantasy; involuntary musical imagery; maladaptive daydreaming; mood regulation","Final","Scopus","Israel","IL","male",0.99,10951,"Eli Somer","author1","Somer2024611_author1",1,0,1,"somer_eli","Open Access",4
"Urbaniak2025","Olivia",NA,"Urbaniak","Olivia Urbaniak","Psychology of Music",NA,NA,"The mock concert: How early-career performers decipher and develop stage mastery","Article",NA,2025,"10.1177/03057356251320864","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105002056594&doi = 10.1177%2f03057356251320864&partnerID = 40&md5 = e8c4ef5345b9c715b2850dab17107d7a","Sydney Conservatorium of Music, Sydney, NSW, Australia","mock concert; music education; music performance; performance appraisal; stage mastery","Article in press","Scopus","Australia","AU","female",1,5800,"Olivia Urbaniak","author1","Urbaniak2025_author1",1,0,0,"urbaniak_olivia","Undefined",0
"Urbaniak2025","Helen","F.","Mitchell","Helen F. Mitchell","Psychology of Music",NA,NA,"The mock concert: How early-career performers decipher and develop stage mastery","Article",NA,2025,"10.1177/03057356251320864","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-105002056594&doi = 10.1177%2f03057356251320864&partnerID = 40&md5 = e8c4ef5345b9c715b2850dab17107d7a","Sydney Conservatorium of Music, Sydney, NSW, Australia","mock concert; music education; music performance; performance appraisal; stage mastery","Article in press","Scopus","Australia","AU","female",1,19128,"Helen Mitchell","author2","Urbaniak2025_author2",2,1,0,"mitchell_helen","Undefined",0
"Kowalewska2024717","Karolina",NA,"Kowalewska","Karolina Kowalewska","Psychology of Music","6","717 – 737","Borderline personality disorder symptoms relationship with music use: Investigating the role of music preferences and functions of music","Article","52",2024,"10.1177/03057356231222293","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85184156382&doi = 10.1177%2f03057356231222293&partnerID = 40&md5 = dea73bf30eb0d8e3b9cf4b108b9957cb","Institute of Psychology, University of Gdańsk, Gdańsk, Poland; Institute of Psychology, University of Szczecin, Szczecin, Poland","borderline personality disorder; functions of music; liking music; music and personality; music preferences","Final","Scopus","Poland","PL","female",0.99,112843,"Karolina Kowalewska","author1","Kowalewska2024717_author1",1,0,0,"kowalewska_karolina","Undefined",0
"Kowalewska2024717","Rafał",NA,"Lawendowski","Rafał Lawendowski","Psychology of Music","6","717 – 737","Borderline personality disorder symptoms relationship with music use: Investigating the role of music preferences and functions of music","Article","52",2024,"10.1177/03057356231222293","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85184156382&doi = 10.1177%2f03057356231222293&partnerID = 40&md5 = dea73bf30eb0d8e3b9cf4b108b9957cb","Institute of Psychology, University of Gdańsk, Gdańsk, Poland; Institute of Psychology, University of Szczecin, Szczecin, Poland","borderline personality disorder; functions of music; liking music; music and personality; music preferences","Final","Scopus","Poland","PL","male",1,19518,"Rafał Lawendowski","author2","Kowalewska2024717_author2",2,0,0,"lawendowski_rafał","Undefined",0
"Kowalewska2024717","Karol",NA,"Karasiewicz","Karol Karasiewicz","Psychology of Music","6","717 – 737","Borderline personality disorder symptoms relationship with music use: Investigating the role of music preferences and functions of music","Article","52",2024,"10.1177/03057356231222293","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85184156382&doi = 10.1177%2f03057356231222293&partnerID = 40&md5 = dea73bf30eb0d8e3b9cf4b108b9957cb","Institute of Psychology, University of Gdańsk, Gdańsk, Poland; Institute of Psychology, University of Szczecin, Szczecin, Poland","borderline personality disorder; functions of music; liking music; music and personality; music preferences","Final","Scopus","Poland","PL","male",0.99,34258,"Karol Karasiewicz","author3","Kowalewska2024717_author3",3,1,0,"karasiewicz_karol","Undefined",0
"Fernholz2025","Isabel",NA,"Fernholz","Isabel Fernholz","Psychology of Music",NA,NA,"Psychiatric diagnoses of professional musicians: Results of an outpatient service specializing in musicians’ health","Article",NA,2025,"10.1177/03057356241307570","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85215529059&doi = 10.1177%2f03057356241307570&partnerID = 40&md5 = f95068d178a246c356f7709b1bc63d59","Berlin Center for Musicians Medicine (BCMM), Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychosomatic Medicine, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Kurt Singer Institute for Music Physiology and Musicians’ Health, Hanns Eisler School of Music Berlin, University of the Arts Berlin, Berlin, Germany; Department of Audiology and Phoniatrics, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Institute of Medical Sociology and Rehabilitation Science, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; VersMed Zürich, Zürich, Switzerland; Department of Psychiatry and Neurosciences, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychology, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany; Faculty of Medicine, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany","anxiety; depression; mental disorder; mental health; musician; psychiatric disorder","Article in press","Scopus","Germany","DE","female",0.99,9152,"Isabel Fernholz","author1","Fernholz2025_author1",1,0,0,"fernholz_isabel","Undefined",0
"Fernholz2025","Christian",NA,"Hering","Christian Hering","Psychology of Music",NA,NA,"Psychiatric diagnoses of professional musicians: Results of an outpatient service specializing in musicians’ health","Article",NA,2025,"10.1177/03057356241307570","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85215529059&doi = 10.1177%2f03057356241307570&partnerID = 40&md5 = f95068d178a246c356f7709b1bc63d59","Berlin Center for Musicians Medicine (BCMM), Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychosomatic Medicine, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Kurt Singer Institute for Music Physiology and Musicians’ Health, Hanns Eisler School of Music Berlin, University of the Arts Berlin, Berlin, Germany; Department of Audiology and Phoniatrics, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Institute of Medical Sociology and Rehabilitation Science, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; VersMed Zürich, Zürich, Switzerland; Department of Psychiatry and Neurosciences, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychology, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany; Faculty of Medicine, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany","anxiety; depression; mental disorder; mental health; musician; psychiatric disorder","Article in press","Scopus","Germany","DE","male",1,164618,"Christian Hering","author2","Fernholz2025_author2",2,0,0,"hering_christian","Undefined",0
"Fernholz2025","Hagen",NA,"Kunte","Hagen Kunte","Psychology of Music",NA,NA,"Psychiatric diagnoses of professional musicians: Results of an outpatient service specializing in musicians’ health","Article",NA,2025,"10.1177/03057356241307570","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85215529059&doi = 10.1177%2f03057356241307570&partnerID = 40&md5 = f95068d178a246c356f7709b1bc63d59","Berlin Center for Musicians Medicine (BCMM), Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychosomatic Medicine, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Kurt Singer Institute for Music Physiology and Musicians’ Health, Hanns Eisler School of Music Berlin, University of the Arts Berlin, Berlin, Germany; Department of Audiology and Phoniatrics, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Institute of Medical Sociology and Rehabilitation Science, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; VersMed Zürich, Zürich, Switzerland; Department of Psychiatry and Neurosciences, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychology, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany; Faculty of Medicine, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany","anxiety; depression; mental disorder; mental health; musician; psychiatric disorder","Article in press","Scopus","Germany","DE","male",0.99,1427,"Hagen Kunte","author3","Fernholz2025_author3",3,0,0,"kunte_hagen","Undefined",0
"Fernholz2025","Jennifer",NA,"Mumm","Jennifer Mumm","Psychology of Music",NA,NA,"Psychiatric diagnoses of professional musicians: Results of an outpatient service specializing in musicians’ health","Article",NA,2025,"10.1177/03057356241307570","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85215529059&doi = 10.1177%2f03057356241307570&partnerID = 40&md5 = f95068d178a246c356f7709b1bc63d59","Berlin Center for Musicians Medicine (BCMM), Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychosomatic Medicine, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Kurt Singer Institute for Music Physiology and Musicians’ Health, Hanns Eisler School of Music Berlin, University of the Arts Berlin, Berlin, Germany; Department of Audiology and Phoniatrics, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Institute of Medical Sociology and Rehabilitation Science, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; VersMed Zürich, Zürich, Switzerland; Department of Psychiatry and Neurosciences, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychology, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany; Faculty of Medicine, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany","anxiety; depression; mental disorder; mental health; musician; psychiatric disorder","Article in press","Scopus","Germany","DE","female",0.99,32610,"Jennifer Mumm","author4","Fernholz2025_author4",4,0,0,"mumm_jennifer","Undefined",0
"Fernholz2025","Andreas",NA,"Ströhle","Andreas Ströhle","Psychology of Music",NA,NA,"Psychiatric diagnoses of professional musicians: Results of an outpatient service specializing in musicians’ health","Article",NA,2025,"10.1177/03057356241307570","https://www.scopus.com/inward/record.uri?eid = 2-s2.0-85215529059&doi = 10.1177%2f03057356241307570&partnerID = 40&md5 = f95068d178a246c356f7709b1bc63d59","Berlin Center for Musicians Medicine (BCMM), Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychosomatic Medicine, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Kurt Singer Institute for Music Physiology and Musicians’ Health, Hanns Eisler School of Music Berlin, University of the Arts Berlin, Berlin, Germany; Department of Audiology and Phoniatrics, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Institute of Medical Sociology and Rehabilitation Science, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; VersMed Zürich, Zürich, Switzerland; Department of Psychiatry and Neurosciences, CCM, Charité – Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Psychology, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany; Faculty of Medicine, Institute for Mental Health and Behavioral Medicine, HMU Health and Medical University Potsdam, Potsdam, Germany","anxiety; depression; mental disorder; mental health; musician; psychiatric disorder","Article in press","Scopus","Germany","DE","male",1,167955,"Andreas Ströhle","author5","Fernholz2025_author5",5,0,0,"ströhle_andreas","Undefined",0
